K,Error 
12875,137.37808057731164
12876,137.51587113964857
12877,137.44033453949663
12878,137.56905620651048
12879,137.43704690860676
12880,137.43686261283352
12881,137.46298638882143
12882,136.84415386676974
12883,136.87026371784688
12884,136.99803618573574
12885,137.08075208811076
12886,137.2089795063549
12887,137.17082509527927
12888,137.0551285443089
12889,137.04264002695442
12890,137.45119609117197
12891,137.29414199980386
12892,137.76271840459322
12893,137.3061724847655
12894,137.345486054926
12895,137.43001861546745
12896,137.45789952601416
12897,137.48163027552906
12898,137.01078093228895
12899,136.41317034257563
12900,136.45356390781163
12901,136.51863714353024
12902,136.46986806265645
12903,135.76679895773623
12904,135.737436695427
12905,135.73461124276542
12906,135.7253223737538
12907,135.70591672757746
12908,135.6640456845137
12909,135.56441587967893
12910,134.92116490845183
12911,134.91836181643154
12912,135.63438673893316
12913,135.17658751320792
12914,135.20948221149652
12915,135.1435253544231
12916,135.13410230179545
12917,135.30301014052387
12918,135.33205747116395
12919,135.09130580150944
12920,135.57918758820773
12921,135.29784614446766
12922,135.31119003238456
12923,135.53223817024272
12924,135.76920336399849
12925,135.58804159671314
12926,135.9512774725729
12927,135.62334245095607
12928,135.46325733967728
12929,135.69881512411234
12930,135.46351897438396
12931,135.12282887497457
12932,135.6089199230202
12933,135.36095840549353
12934,135.36659847691843
12935,135.58902471582664
12936,135.73374081801188
12937,135.54045337410668
12938,135.71203101406877
12939,135.12243219647533
12940,135.1601780252422
12941,135.45703665631638
12942,135.467373874344
12943,135.32239548115766
12944,134.7714892637421
12945,134.5708815081721
12946,134.69509586464895
12947,135.2604811641496
12948,134.62923680952417
12949,135.1537668795177
12950,135.01988047483235
12951,135.75595904948122
12952,136.3205393326441
12953,135.831416336123
12954,135.76396454581965
12955,135.8447413249171
12956,135.7174341397788
12957,135.65559850186858
12958,135.585284426786
12959,135.52146962750518
12960,135.028489220516
12961,134.98367356260587
12962,135.10837266195074
12963,135.46167531906895
12964,135.54662659169426
12965,135.02476344939797
12966,135.08948867091385
12967,134.975517249487
12968,134.83475194507128
12969,134.61038895026513
12970,134.4010383070323
12971,134.3398391421644
12972,133.96321321516896
12973,134.07284895482474
12974,134.11413437788315
12975,134.13580041608614
12976,134.2709333277126
12977,133.88994768005844
12978,134.48021465109719
12979,134.40006029457444
12980,135.13998182363582
12981,134.93242692289883
12982,134.76999895774532
12983,135.052274934274
12984,134.7813680752491
12985,134.39606116910815
12986,135.00354745710857
12987,134.9575142923808
12988,135.16545741430141
12989,135.3121998228323
12990,135.58048138809468
12991,135.39141851973537
12992,134.79808119817926
12993,134.57095613213536
12994,134.46894209114714
12995,133.95995363272328
12996,133.976847905028
12997,134.3831055706946
12998,134.7178383126435
12999,134.70944750541884
13000,134.78962297413517
13001,134.94861531813706
13002,134.87115732524165
13003,135.1746816654997
13004,135.00096173311576
13005,134.99856555347617
13006,135.17711701998644
13007,135.2326842845698
13008,135.22431399932313
13009,135.80058554275848
13010,135.60495618384027
13011,135.46357843962377
13012,135.842933143354
13013,136.11019828021153
13014,135.99266070278554
13015,136.0688743646231
13016,136.17613411084906
13017,136.0759896033332
13018,135.8148772308499
13019,135.7385171159653
13020,135.58518815039392
13021,136.07873417922096
13022,135.79094084751728
13023,136.01140924892556
13024,136.69888526003322
13025,136.18479056470284
13026,136.15355850505108
13027,135.72835425380418
13028,136.06363682264637
13029,135.49942615879985
13030,135.51933062282868
13031,135.77886578647346
13032,135.58923921522592
13033,135.65193947181393
13034,135.62398149033518
13035,135.75317053574315
13036,136.29850773877715
13037,136.52923557387766
13038,136.67920141731233
13039,136.63934925407204
13040,136.45262753108707
13041,136.63648038214365
13042,136.94361501433775
13043,136.91410892826974
13044,136.8624099146453
13045,136.9533049680274
13046,136.91595401130925
13047,137.00737851306735
13048,136.9258402818213
13049,136.8976706969967
13050,136.52934686113062
13051,136.69913039448713
13052,136.55856205269185
13053,136.46779239191136
13054,135.8207955162831
13055,135.4653612842382
13056,135.53181165897055
13057,135.6457373970683
13058,135.79985792723966
13059,135.72877585003434
13060,135.72953418057125
13061,135.74489410087685
13062,135.76295514461117
13063,135.63016880966666
13064,135.5332462747003
13065,135.13234146329347
13066,135.27564380588433
13067,135.5227768840349
13068,135.7654408881872
13069,135.8575084540352
13070,135.9758699735492
13071,136.32290593812598
13072,136.81790198230786
13073,136.31139737880616
13074,136.64667099425324
13075,136.85209088368853
13076,136.49607912505795
13077,136.68908500914398
13078,136.06746664872728
13079,135.99364493775448
13080,135.9760410125151
13081,135.78971830550353
13082,136.03407305804853
13083,136.0495706421077
13084,136.19821171185066
13085,135.60046923082763
13086,135.99506178785043
13087,135.8656243874395
13088,135.93075189453788
13089,135.79205236074642
13090,135.8146793817871
13091,135.46016073092468
13092,134.98452664286563
13093,134.9742227099537
13094,135.0403040812618
13095,135.488316043016
13096,135.27385992417572
13097,135.73175651258518
13098,135.5477151444709
13099,135.69217542995037
13100,135.72542448616582
13101,135.19294551808315
13102,135.19689493696254
13103,134.5140606353713
13104,134.43352232300285
13105,134.03528606857518
13106,134.20661820167118
13107,134.13761140150862
13108,133.69500807314068
13109,133.73683034048318
13110,133.65852959735943
13111,133.7030644278059
13112,133.1397146302772
13113,132.73288341908102
13114,133.13429838619575
13115,133.43082490275884
13116,133.2029628766942
13117,133.5324403401096
13118,133.68196652851262
13119,133.66092756318204
13120,133.72163444390682
13121,133.71577986595273
13122,133.48478007809769
13123,133.41508602606535
13124,133.2736290367305
13125,133.22255867621593
13126,133.05770333026527
13127,133.60799809818087
13128,133.75510825426747
13129,134.04332800252482
13130,134.3653483225811
13131,134.32066151678825
13132,134.2545815815967
13133,134.34559892019067
13134,134.43974963757242
13135,134.03309064516995
13136,134.16025486388483
13137,134.10071231802985
13138,134.03408627099267
13139,134.03901762813572
13140,134.04529046421595
13141,134.09979215636733
13142,134.45188313753735
13143,134.51620799806406
13144,134.56566833801156
13145,134.43501216430582
13146,134.9585105647505
13147,134.79582176869607
13148,134.80226920175755
13149,134.64242925469964
13150,134.6700350062344
13151,134.67911020545316
13152,134.70169657810942
13153,134.80006368510408
13154,134.7227115875549
13155,134.78957111035731
13156,135.65377974447898
13157,135.64682821727615
13158,135.68265191494837
13159,135.99680721497518
13160,136.14313132978458
13161,135.82657999618002
13162,136.21375294600094
13163,136.09728043954917
13164,136.3637442743475
13165,136.47200409857015
13166,136.52881781350894
13167,136.56252831833376
13168,135.86844814620204
13169,135.22686033813503
13170,134.89777875939538
13171,134.98961210810586
13172,135.1916168734925
13173,135.0653502151779
13174,136.13197359696275
13175,136.0688967606313
13176,135.6329191678973
13177,135.8932897004735
13178,135.87636809943814
13179,135.93735118396137
13180,135.9053853160168
13181,135.3884791844473
13182,135.9969422338337
13183,135.70799068445606
13184,135.57036309454972
13185,134.78088563957127
13186,134.63245591413997
13187,134.77139725457891
13188,135.02467710724645
13189,135.03659258423767
13190,135.37911716409178
13191,135.56904089633545
13192,134.7816659906069
13193,134.49449347519194
13194,134.18382563170186
13195,134.14755349907995
13196,134.1894296380168
13197,134.44166758047726
13198,133.8039494644745
13199,133.66585692416052
13200,133.44788010203862
13201,133.45675859517436
13202,133.14440288493623
13203,133.47678373898697
13204,133.7147173076127
13205,133.77110606915008
13206,133.63052695498078
13207,134.15417112729298
13208,134.09317044531582
13209,134.21422061581384
13210,134.57443869909298
13211,134.33660422146835
13212,135.02490632883098
13213,135.05100662921183
13214,135.0434119639462
13215,134.64616526939076
13216,134.77637420640065
13217,134.5985457322703
13218,134.42532452161288
13219,133.8866035827401
13220,133.82876573652453
13221,133.96434051523002
13222,133.83617119752324
13223,133.61401722664178
13224,133.43552857987763
13225,133.4089632205986
13226,134.41461961803358
13227,134.26993147850254
13228,134.35721483412524
13229,134.2803225788305
13230,134.01497628361477
13231,133.90060133754577
13232,133.66015744404058
13233,133.58466950766078
13234,133.93535620223446
13235,134.11211126013006
13236,133.98049217561285
13237,134.06437531122322
13238,134.92713943121805
13239,135.0744903697119
13240,135.07384477222016
13241,135.31946734398215
13242,136.023893651779
13243,136.0470749965138
13244,135.77492496709678
13245,135.95289332481073
13246,136.0069707072062
13247,135.1239897726087
13248,135.12178950269606
13249,135.10792651699688
13250,134.7672912326952
13251,134.9126480474777
13252,134.23737529112222
13253,134.30438992381633
13254,134.30603217071297
13255,134.39976636039285
13256,135.15714477846132
13257,135.2738759220055
13258,134.77714378167354
13259,134.72620890304734
13260,134.68911446642892
13261,134.63421081257536
13262,134.5680975896357
13263,134.59764379698035
13264,134.67428449553773
13265,134.8268765502585
13266,134.2179471013993
13267,134.28739057194815
13268,134.53345476248813
13269,134.20053271179842
13270,134.4144548843658
13271,134.3762429570951
13272,134.53120117418385
13273,135.25459869535283
13274,134.51042387712087
13275,134.99347953018145
13276,134.9318603756489
13277,134.735305174017
13278,134.81109692292586
13279,134.24462999746044
13280,134.34740466216067
13281,134.36477859261566
13282,134.79046247010413
13283,135.36363479432814
13284,135.4325196391266
13285,134.77802151894534
13286,134.49022257530262
13287,134.34906835305995
13288,134.34378685269363
13289,134.25531743266635
13290,133.62351141582351
13291,133.52117504968098
13292,133.35469592435854
13293,133.4991787166316
13294,133.30437886964995
13295,133.29501560483365
13296,133.57771577869627
13297,132.91898652275026
13298,132.90068963260268
13299,132.90343870976153
13300,132.5518806015395
13301,132.6404351452322
13302,132.42245695767517
13303,132.91633417614918
13304,133.41245520233005
13305,133.31220756215313
13306,132.80225311921896
13307,132.8164017937212
13308,132.97561004122835
13309,133.02374356115334
13310,133.2881435918442
13311,133.17834060761302
13312,133.14521703346634
13313,132.941160180453
13314,132.35421150276397
13315,132.33250363314383
13316,132.3154414493443
13317,132.5897349122708
13318,132.77328489573267
13319,132.75475171781176
13320,132.50375311560413
13321,132.8815757668017
13322,132.9640576212337
13323,132.3130393577728
13324,132.6456641707594
13325,132.07852383996126
13326,132.1026495725128
13327,132.11553399019374
13328,132.17420046165648
13329,131.8439548729944
13330,131.71839131645663
13331,131.53733242482113
13332,131.1883760620469
13333,131.11523201251657
13334,131.51332497116036
13335,131.58862396828616
13336,131.28564213695677
13337,131.17110153925668
13338,131.3434836106164
13339,131.3513010779259
13340,131.38583038802176
13341,131.42278497779512
13342,131.43952176993733
13343,131.444557379277
13344,131.1373417404116
13345,131.06909278229986
13346,131.043382862297
13347,131.63125274610812
13348,131.66819919455014
13349,132.0611487521398
13350,131.92083169108543
13351,131.9420848327606
13352,131.9356722377667
13353,131.98378258907078
13354,131.818174785841
13355,132.0497888703398
13356,132.7737975863493
13357,132.9321777114157
13358,133.2973729801787
13359,133.81887960553505
13360,133.44549748262781
13361,133.42579318731177
13362,132.60080430309964
13363,132.69430466817008
13364,133.32541455113943
13365,133.59509353100805
13366,133.61941658361985
13367,133.61644941407357
13368,133.82640175192566
13369,133.4663503511924
13370,133.37686246344404
13371,133.32175359817106
13372,132.97156296074817
13373,133.0541230127573
13374,133.09641693401824
13375,132.78599361575422
13376,133.07153997024616
13377,132.85293475599332
13378,132.68094392440122
13379,132.37749226399504
13380,132.2786419560605
13381,132.41182039362772
13382,133.1955434021502
13383,133.04481076934115
13384,132.5602746751237
13385,132.37618013316145
13386,132.46986197850734
13387,133.13129311367487
13388,133.09027835771883
13389,133.4220181907963
13390,134.15283841257545
13391,134.17335472208467
13392,134.14179913074588
13393,133.65152130266165
13394,133.71513624056112
13395,133.5938449135882
13396,133.6643011449992
13397,133.53975529742084
13398,133.36447022309628
13399,132.84919461029844
13400,132.89025381106362
13401,133.3420906158068
13402,133.3949527746497
13403,133.3977570300985
13404,133.52365042147318
13405,133.05957821117076
13406,132.86240140516225
13407,132.9774100563126
13408,133.00392433356924
13409,133.18772813597502
13410,133.17899949132843
13411,133.8809422031287
13412,134.43307185535227
13413,134.9382670139513
13414,134.87500727989791
13415,135.30763357141876
13416,135.3083628264643
13417,135.39949079203132
13418,135.73092203491674
13419,135.22902995182022
13420,135.170811959717
13421,134.96950026137964
13422,135.09136239092584
13423,134.64754157276624
13424,134.82753399399084
13425,135.11406299317585
13426,134.41984679146265
13427,134.48072710054575
13428,135.13941858249743
13429,135.1356837568659
13430,135.22893488997647
13431,134.70106940184496
13432,134.0721463459194
13433,134.1699541438182
13434,134.06095634853273
13435,134.00788459190693
13436,134.02013074309087
13437,134.01972075037824
13438,133.99601729033714
13439,133.76204000377896
13440,134.2813487594844
13441,134.14920356673733
13442,134.08553166084212
13443,134.06015242526414
13444,133.928471877687
13445,133.84304527820467
13446,134.37572374705877
13447,134.19900304245436
13448,134.14684943702184
13449,133.79664126874195
13450,133.32025191961506
13451,133.7909857694229
13452,133.60445714314812
13453,133.43108373674488
13454,133.59116886414043
13455,132.91112515133372
13456,132.66333575702382
13457,132.36764162784473
13458,132.32363324106984
13459,132.25458263175162
13460,131.92089802898596
13461,131.77995397931076
13462,131.97531990482128
13463,131.89001506376343
13464,131.94002283171125
13465,132.16901095439883
13466,132.1332885987647
13467,132.08301084522796
13468,132.27068880047784
13469,132.18598467796988
13470,132.42352284118843
13471,131.85294971374077
13472,131.87114519319346
13473,131.8298957618344
13474,131.59959695074167
13475,131.82599016918005
13476,131.61738322546984
13477,131.83591305411633
13478,131.54904704678736
13479,131.54590744524967
13480,131.64044481590807
13481,131.35396807764968
13482,131.1451700412546
13483,131.20835324724356
13484,131.08736026485707
13485,131.32095579899033
13486,131.64214369036142
13487,131.51790448606695
13488,131.40455095606086
13489,131.27870770356083
13490,131.456639496498
13491,131.27929655094607
13492,131.47701848195138
13493,131.8007771711584
13494,131.26882469825338
13495,130.97774616515585
13496,130.94230938665243
13497,130.50992959067943
13498,130.69823808035054
13499,130.74162297044532
13500,130.75692188597338
13501,130.85188592861567
13502,130.78655797011731
13503,130.7756855021979
13504,130.73716079838852
13505,131.02512463089366
13506,131.16288386495344
13507,131.12691208708736
13508,131.28270192991602
13509,131.1588690881371
13510,131.12349539743218
13511,131.00318604300182
13512,131.58902959637447
13513,131.44029771362605
13514,131.61720443210245
13515,131.3332219789518
13516,131.16083438601456
13517,131.37734493789435
13518,131.08082631650117
13519,131.03261459169607
13520,130.9472850388407
13521,130.949184799883
13522,131.0724658720796
13523,131.07157218243015
13524,131.27161777132162
13525,131.03493636025863
13526,130.6511138244483
13527,130.77995479983028
13528,130.86247752262514
13529,130.79485695939027
13530,130.88880600342944
13531,131.26229348896567
13532,131.18625646385505
13533,130.89566267903228
13534,131.55130424776246
13535,131.68742709488978
13536,131.8776011424178
13537,131.9722776575611
13538,132.1792566506055
13539,132.09406361378922
13540,132.41844098100006
13541,132.44222336034272
13542,131.86935238979558
13543,131.7259283964573
13544,131.9657541194976
13545,132.00685375043184
13546,132.13918390694718
13547,131.97952947057703
13548,131.9784592344642
13549,131.68726055493715
13550,131.73132222469488
13551,131.87139580022912
13552,131.96337304286513
13553,131.68713127404146
13554,131.40475812603125
13555,131.49353410640543
13556,131.72733264795852
13557,131.1476622928427
13558,131.2231148837761
13559,130.7786686814348
13560,130.78081013494372
13561,130.8054090167309
13562,131.0521662852533
13563,131.6289617746616
13564,131.62969557785425
13565,131.73512215061902
13566,131.3450770422181
13567,131.09085626535895
13568,131.42693743039095
13569,131.33562046347737
13570,131.4411492952867
13571,131.34067090515674
13572,131.61530335254812
13573,131.43383608953494
13574,131.44396193660336
13575,131.37135532168884
13576,131.38817815736016
13577,131.67318718863356
13578,131.47244692849875
13579,131.28726387008928
13580,131.01088300516045
13581,131.1715659437735
13582,130.75143281451903
13583,130.9346276477511
13584,131.32524472375408
13585,131.13283558692936
13586,131.04730820524932
13587,130.9360205237555
13588,130.5389636813702
13589,131.4081156924837
13590,131.59647474605512
13591,131.5708614363258
13592,131.64715720793276
13593,131.66958106880773
13594,131.68851418201234
13595,131.8526308103615
13596,131.8551567221266
13597,131.89345400624453
13598,131.69097953694933
13599,132.1254265784247
13600,132.1558413847408
13601,131.77760054006285
13602,131.92989425074433
13603,132.0318632416461
13604,132.72968559428662
13605,132.74242310974958
13606,132.71961326879347
13607,132.73583044492918
13608,132.75390405220008
13609,132.6636523575502
13610,132.6928777506963
13611,132.5962341880431
13612,132.56255083977217
13613,132.61859892837163
13614,132.35363995734176
13615,132.41195494162355
13616,132.6985983643035
13617,133.29711374649716
13618,133.4015306843715
13619,133.0703274286827
13620,134.08240191648832
13621,134.40384516945738
13622,133.95868016344042
13623,134.2516196664605
13624,133.49735689038212
13625,133.45121429759024
13626,134.22510396050424
13627,134.2690370263126
13628,134.25258640069552
13629,134.3274934987692
13630,134.1801638393693
13631,134.93242794510374
13632,135.10327602261043
13633,134.94591386306442
13634,134.58643353359562
13635,134.47276539454785
13636,134.40357417520386
13637,134.25283661610035
13638,133.58495836810064
13639,133.81749058115142
13640,134.35320442319164
13641,134.28089419041174
13642,134.39366806321382
13643,134.37611986944103
13644,134.2039905961164
13645,133.84380100239733
13646,133.91637291745448
13647,133.66265031831318
13648,133.4833669140726
13649,133.59112251607309
13650,133.58655199518947
13651,133.52614559925732
13652,133.55910512259416
13653,133.55961139727052
13654,133.67719102225493
13655,133.65051019804946
13656,133.79156917820282
13657,133.62759343328065
13658,133.60305462113035
13659,133.68309713785538
13660,133.66239218192797
13661,133.25752382206448
13662,132.50347565206704
13663,132.5429548686019
13664,132.52230707871212
13665,132.59468685874495
13666,132.59287640537704
13667,132.60651880344008
13668,132.63214726498316
13669,132.83433009362497
13670,132.82219464520168
13671,132.67605486124162
13672,132.5875198483373
13673,132.30668220529893
13674,131.81498049895004
13675,132.14637689445834
13676,132.5370286306714
13677,132.0241626047557
13678,131.9162357450838
13679,132.54362517911213
13680,132.50139531113987
13681,132.2398611686308
13682,132.17656074284574
13683,132.25587493892846
13684,132.2009008760739
13685,132.01365598857694
13686,131.9347377203633
13687,131.72969939586707
13688,131.54352507786663
13689,131.1666574866722
13690,131.067039042288
13691,131.2284604915377
13692,131.43381484210266
13693,131.2250387518137
13694,131.7121844343322
13695,131.67789096811646
13696,131.65574017679862
13697,132.04206069416736
13698,131.85627485910712
13699,131.6243913835719
13700,131.8224684604096
13701,131.5964744545327
13702,131.7914402997238
13703,131.46554773139323
13704,131.52707705730296
13705,131.66839624263002
13706,131.26854142661608
13707,130.96348935011977
13708,130.93653265578953
13709,130.68422921245468
13710,130.97036538364972
13711,130.94129958071235
13712,131.00348039216067
13713,130.8186384092377
13714,130.7326599527786
13715,131.01257680937138
13716,131.0939330477894
13717,130.98130713917755
13718,131.14470800647953
13719,130.94733739043798
13720,130.95835118114383
13721,130.874263490721
13722,130.84788849561056
13723,130.93007020026388
13724,130.90294918994618
13725,131.12619663572428
13726,130.8598443752232
13727,130.96152586059702
13728,131.12101358131875
13729,130.7534402693791
13730,130.7766055331376
13731,130.66234924059108
13732,130.63205833359146
13733,130.130656648273
13734,130.1833582103032
13735,130.35031510409374
13736,130.78204699907516
13737,130.4560894135746
13738,130.32016216154565
13739,129.9351905915202
13740,130.30182321243043
13741,130.31284517702238
13742,130.6045175420416
13743,130.62595477342265
13744,130.66704899445153
13745,130.49053628509347
13746,129.91259973565354
13747,130.0009252722248
13748,130.19646192003444
13749,130.49123248459534
13750,130.5951158354199
13751,130.69899502995705
13752,130.54677548547343
13753,130.33466264518347
13754,130.5558961603475
13755,130.5604929254262
13756,130.43031210593006
13757,130.81670491264953
13758,130.23855331370746
13759,130.33652995164442
13760,130.34603258337836
13761,130.31418793165162
13762,130.4189694968598
13763,129.97077930340078
13764,129.93793509787523
13765,129.81186823156486
13766,129.48833023214183
13767,129.4015189968488
13768,129.09257043688675
13769,129.00686342610828
13770,129.21141927934067
13771,129.5493705472576
13772,129.69654760168046
13773,129.80656404704598
13774,129.7446580852
13775,129.82147852990167
13776,129.95841513034307
13777,129.91511667375394
13778,130.04433399492382
13779,130.08549117115686
13780,130.3884935241111
13781,130.00158468664668
13782,130.47887077089365
13783,130.49576829058716
13784,130.11810066339282
13785,129.79036392182093
13786,129.59354751267344
13787,129.4557090788108
13788,129.25735945628568
13789,129.2469629403175
13790,129.34430036548534
13791,129.52678016382615
13792,129.47421573124848
13793,129.6022084718913
13794,129.77534985653952
13795,129.78405918520812
13796,129.51159898184702
13797,129.72475466605
13798,129.4764236713209
13799,129.80965149778024
13800,129.94357931230684
13801,129.80455469795277
13802,130.00501187428648
13803,130.06406110217034
13804,130.21336408015708
13805,129.94304041227264
13806,130.70354152434967
13807,131.00651790241395
13808,130.8658713915254
13809,130.81393050998352
13810,130.62648566721128
13811,130.7868373779731
13812,130.94843075950598
13813,130.94051765852916
13814,130.91265238245984
13815,130.2557978509454
13816,130.4039754864776
13817,130.0324728038413
13818,130.08078575440618
13819,129.98369850008947
13820,129.96882669073634
13821,130.0742764240965
13822,129.54044132037845
13823,129.7369163434513
13824,129.60732207584115
13825,129.3127998121885
13826,129.16701632019405
13827,129.21867863899794
13828,129.31510706802527
13829,129.53800636040202
13830,129.71127115444867
13831,129.6637232524013
13832,129.41448077102413
13833,129.47421165505588
13834,129.81529156156378
13835,129.94475202942414
13836,129.90315519981073
13837,129.75989835796094
13838,129.8330478708248
13839,129.78243542187985
13840,130.06170879403717
13841,130.3289257092873
13842,130.83690449631737
13843,130.7189731986776
13844,130.6231966979307
13845,130.9054187037975
13846,130.93450874315448
13847,130.4110610194937
13848,129.90448339275423
13849,129.83720512512366
13850,129.82501401406637
13851,130.38973278353026
13852,130.3646554618016
13853,130.21499670736196
13854,130.133176254979
13855,130.385179258777
13856,130.22327221162078
13857,130.25678218624088
13858,129.72921826472736
13859,129.84326426954578
13860,129.74795563570686
13861,129.59849329137637
13862,129.72409356060763
13863,130.29325160407532
13864,130.20206582193975
13865,130.5088568986851
13866,130.30672861989376
13867,130.12971909999905
13868,130.1814011495482
13869,130.14040256002798
13870,129.92263281554042
13871,130.21261082942004
13872,129.8780771197974
13873,129.96600507315569
13874,130.1685588393153
13875,129.58429030400075
13876,129.57597361642513
13877,129.6108386503769
13878,129.6445578957151
13879,129.52217335174956
13880,129.49813445610727
13881,129.6227314978139
13882,129.6761243132787
13883,129.2948669001368
13884,129.17171709773086
13885,129.55137494902712
13886,129.61848782124514
13887,129.5289077348534
13888,129.61748263220804
13889,129.65495318099866
13890,129.52705795975808
13891,129.4319850222229
13892,129.77292645154404
13893,129.282289731584
13894,128.99242267630538
13895,129.25922033239567
13896,129.9590497945593
13897,129.94554217479458
13898,130.33663719986538
13899,130.3087483609386
13900,130.2640319934689
13901,130.33065955895654
13902,130.08654290780376
13903,130.0359791106982
13904,129.52614100399344
13905,129.50650564428574
13906,129.291574723137
13907,129.2119342071202
13908,129.53505136634197
13909,129.7309830201937
13910,129.68134517888663
13911,129.18706577165165
13912,129.245628067752
13913,129.16482030198196
13914,129.17310304397932
13915,129.17577037191757
13916,129.3477212607997
13917,129.49706740627957
13918,129.23798635100906
13919,129.38081033607912
13920,129.4700963881621
13921,129.8491199945916
13922,129.84945619595024
13923,129.6879102935053
13924,129.75517174961698
13925,129.99958321297166
13926,129.70623131182052
13927,129.83041528832663
13928,129.8369005152971
13929,129.85504995797973
13930,129.74903089325002
13931,129.69043882292277
13932,129.7856407756994
13933,129.42810322900036
13934,129.40061505465084
13935,129.24371968374192
13936,129.5851063214027
13937,130.0808277327918
13938,129.69680216017224
13939,129.78380294492376
13940,129.31089588846635
13941,129.41696298478712
13942,129.41732062199623
13943,129.3323600568224
13944,129.10043652811305
13945,129.05123255036955
13946,129.4706127529972
13947,129.6837257213047
13948,129.68377771079204
13949,129.79459775339308
13950,129.64937950666243
13951,129.44029669738424
13952,129.75306569824247
13953,129.7707480101896
13954,129.81717679326886
13955,129.72046552903936
13956,129.64909236117734
13957,129.01782048088208
13958,129.0150953641225
13959,129.34914381288291
13960,129.13162587987526
13961,129.09449066371585
13962,128.70600749111102
13963,128.76034923369576
13964,128.66859322638703
13965,129.11795740904725
13966,129.13397129760222
13967,129.09744819408024
13968,129.06756198775724
13969,129.28186806453084
13970,129.45914576164884
13971,129.4693550662302
13972,129.33831569614273
13973,129.443660951887
13974,129.51838487340572
13975,129.5514090052504
13976,129.5677713005743
13977,129.50179286655012
13978,129.35595678931503
13979,129.63771166165077
13980,129.40447771957233
13981,128.96416155726806
13982,128.69735231416834
13983,128.9658060432518
13984,128.9695892356116
13985,129.25075065921826
13986,129.0150397645434
13987,129.26225365691948
13988,129.26889493488662
13989,129.15458114254292
13990,128.9099367951324
13991,128.74434357526692
13992,128.7595301903944
13993,128.72756240306336
13994,128.7839997336265
13995,128.75549623079277
13996,128.7615568955738
13997,128.6087222948366
13998,129.1763502327954
13999,129.04957099984057
14000,128.9282332350105
14001,128.72900058763364
14002,128.70076906602733
14003,129.05424762890684
14004,129.1202425366936
14005,129.1988849450485
14006,129.0229702399509
14007,128.90414464771433
14008,129.24176665637935
14009,129.07665827550005
14010,128.88733444784123
14011,129.12249436874754
14012,129.23060449234325
14013,129.1620555270399
14014,129.3556317186345
14015,128.68901432738667
14016,129.05234804504187
14017,128.58720159810403
14018,129.12027732522125
14019,128.98536731680844
14020,129.0574351307559
14021,129.0080973655883
14022,128.90086590906827
14023,129.06107709311937
14024,128.94243938903853
14025,128.9415729228486
14026,129.0664644583292
14027,128.9354583441136
14028,128.98155517852462
14029,128.3121557560637
14030,128.11010469879585
14031,127.65789013887068
14032,127.85693091287432
14033,127.71141794918411
14034,127.71101636125985
14035,127.61769642322422
14036,127.39137435539313
14037,127.39294242529488
14038,127.32663857836125
14039,127.26495455209425
14040,127.32943574966103
14041,127.58781907466779
14042,128.04962710490116
14043,128.00696015641992
14044,128.23346114559718
14045,128.3324949193569
14046,128.2482464861437
14047,128.44721722465582
14048,128.47572977154317
14049,128.47038148821997
14050,128.33841171337147
14051,128.5201542765575
14052,128.6044451817324
14053,128.59419529531903
14054,128.94496582427936
14055,128.67844404853346
14056,128.63950278807044
14057,128.81630579679583
14058,129.37742910603978
14059,129.18232536323222
14060,129.12193886484343
14061,129.00352594920292
14062,129.1557615271998
14063,128.99244666136838
14064,129.0350904527536
14065,129.0853473350893
14066,129.16284255412455
14067,129.2392930510684
14068,129.3375971633072
14069,129.76166610819843
14070,130.18024702583398
14071,130.01093004288333
14072,130.155441298906
14073,130.23602785712572
14074,130.62406947549587
14075,130.19714685761554
14076,130.27731240112055
14077,130.11788629877557
14078,130.0279116874392
14079,130.67271470987976
14080,130.74515774299635
14081,130.51908524247588
14082,130.64585837978532
14083,130.73636888636028
14084,130.49464095780104
14085,130.6707385289236
14086,130.46959591801095
14087,130.33569226639096
14088,130.4004845793088
14089,130.5878231156305
14090,130.65978012816967
14091,130.7741852674375
14092,130.69521532575413
14093,130.5216768213266
14094,130.88206122561672
14095,131.1599960377789
14096,130.67707407880582
14097,130.3023303483589
14098,130.09928652064187
14099,129.91968205761464
14100,129.51895911507103
14101,129.66045583262652
14102,129.62429942392302
14103,129.89369715678495
14104,129.56763940212497
14105,129.65127192988857
14106,129.61944756502152
14107,129.6727630849364
14108,129.77926435485165
14109,129.6936060735096
14110,129.46740597467942
14111,129.05611309106268
14112,128.79552559468678
14113,128.6712151502827
14114,128.8964795502479
14115,128.9524365462269
14116,129.2029017352255
14117,129.41145154038483
14118,129.06134640684473
14119,128.56034414110823
14120,128.5184311936397
14121,127.98844155307633
14122,128.13894317238854
14123,128.79704190290238
14124,128.91344751004297
14125,128.94065976391354
14126,129.12386848617518
14127,129.31235787703523
14128,129.40739581828166
14129,129.46292411174838
14130,129.36672478237358
14131,128.83375246056798
14132,128.72004935775962
14133,128.48054771563065
14134,128.1907801141989
14135,128.3290777485062
14136,128.02169979648116
14137,127.99663454702403
14138,127.94203541413636
14139,127.66696043083223
14140,127.52399271884562
14141,127.92291935700298
14142,128.05348767790434
14143,128.05294027801204
14144,128.23284626820387
14145,128.26530418176975
14146,128.23372441412585
14147,128.82943372841947
14148,128.73864899333356
14149,128.72253804644342
