K,Norm
451,5.420746047692994
452,4.577605157607395
453,5.502712271370165
454,5.028637663130677
455,4.559047490856915
456,4.549775686708179
457,6.8490020536455365
458,4.535061346052083
459,7.0677301129325985
460,4.103217727892786
461,5.009957212097274
462,5.462303348826644
463,4.937745920906896
464,6.919009406999074
465,5.0154279009185005
466,6.339435565790472
467,5.439803499366813
468,5.087247896513958
469,6.014258446590263
470,4.984822997565494
471,4.516827021796216
472,4.470775077944143
473,3.379811902928924
474,4.097894149401688
475,4.97072093769272
476,5.887655627264458
477,5.869282799663371
478,3.604414405818544
479,4.44101474674321
480,4.950255782834222
481,5.990074437719352
482,4.979719436211951
483,4.542352256245275
484,5.833985478143615
485,4.0883771836855995
486,4.422065058951785
487,3.5570120201304287
488,7.218008853899541
489,4.505693265571981
490,3.1305002278330414
491,5.827606491558674
492,6.3456854259788935
493,4.875564453029601
494,4.083184757797554
495,6.035266512253569
496,4.676261471262858
497,3.9917392593547474
498,5.319079587460275
499,4.017562966412126
500,6.042633298461877
501,6.287123740306847
502,4.005207356818407
503,5.440957644702741
504,3.923210137754114
505,5.784573137718148
506,5.482395604471634
507,5.0260695775979585
508,4.365451583505734
509,4.175682000550597
510,5.293987345729838
511,4.485725562463796
512,3.3902286544974927
513,4.790454391299736
514,3.0145199737637283
515,6.1977627920982075
516,4.197295045402554
517,3.978399269813109
518,7.189561885414507
519,5.30344993379459
520,6.526662367052979
521,3.8483798186419156
522,3.1618500725568155
523,4.788102029092224
524,5.4558714223701825
525,5.1342861789902114
526,4.391367439392371
527,7.578449722906397
528,4.296584662098128
529,6.219529367396227
530,4.3661897837854955
531,3.4966567299205638
532,4.39005047892686
533,7.413665383518997
534,4.819723235374815
535,3.943534862921959
536,6.557556900360833
537,3.5033385189303536
538,5.478043051834907
539,5.401354223811789
540,3.9918424987650183
541,3.945639426025667
542,4.805610362040272
543,3.706701244158277
544,4.534591375265449
545,5.228384649919991
546,4.541912870943802
547,4.791683762977749
548,4.255527704274601
549,6.922804677877151
550,4.946322806217397
551,3.9457682128990155
552,3.8796309157902735
553,5.019920449705728
554,4.5036103851251665
555,5.210238553329648
556,2.2813887779575435
557,5.6519776493981615
558,5.64489281199543
559,7.172962664458726
560,4.632604340885918
561,4.754273816061042
562,4.4555883518392
563,4.921282263176372
564,3.0225752718728383
565,3.871312884158152
566,3.9052041871628926
567,5.36009043034883
568,4.263136718316039
569,5.607610887884327
570,5.481605634363017
571,5.602248624436028
572,4.726827930780768
573,2.770509789988583
574,5.156707843148293
575,2.853016582355395
576,4.356341684477005
577,6.988098626360086
578,7.370143135697787
579,5.884883756073259
580,5.57879847144605
581,5.1258181160156715
582,7.094425645190755
583,4.770024412939763
584,5.566681695189945
585,4.719359245280267
586,5.418517231578957
587,5.598742274693872
588,5.9747530462970095
589,4.696054624134688
590,6.024582461670916
591,5.539850623333814
592,5.96459324315701
593,3.2708444276107542
594,5.109295531522748
595,5.06702828437723
596,5.631099725213088
597,4.249239762296322
598,3.3854799829807
599,4.305346856688603
600,5.4910255910318755
601,1.5878131946800287
602,1.963987668104287
603,5.116919628537193
604,3.3814194068827144
605,3.4069516731869163
606,6.260113753342474
607,5.504316619658102
608,4.7320230111882635
609,4.2258381259875355
610,4.228723961889568
611,4.872221581635118
612,4.179183076603187
613,6.8138237295879245
614,4.554217389702111
615,5.905754350818433
616,4.330091318698035
617,4.630792766076814
618,5.480890936600741
619,2.177751630316733
620,4.661210715655915
621,3.95798159971756
622,3.6319447108467684
623,4.623668285367243
624,5.5292592714589155
625,3.7769364034272663
626,4.074155467422454
627,4.615493986830584
628,4.188484229824357
629,4.243875533453616
630,3.289645708348759
631,6.108698616888009
632,7.4184810590692525
633,5.443290183623109
634,5.009720156718936
635,4.438108909976053
636,5.014151881391514
637,4.976487883747498
638,6.338122489717701
639,3.7409413621485177
640,4.586775715868058
641,5.414664351639149
642,4.65763426879237
643,9.033973415969895
644,5.808337984166347
645,6.207756849948844
646,3.741620470751752
647,5.097450809906384
648,4.983481446923549
649,2.7185695451706096
650,4.009824270919324
651,4.976957251929411
652,2.953360875472298
653,4.122614656536931
654,3.175564267014551
655,3.5536388106489825
656,3.3066840261748376
657,4.195856800509576
658,4.655990911931119
659,5.778799514388624
660,3.7193899366137693
661,5.32588241176703
662,3.1263122164987482
663,4.37270327583424
664,4.709605081621358
665,4.629749286988903
666,6.765354787402124
667,7.001906873171614
668,4.597016861915574
669,5.0951516588870245
670,4.518867404728648
671,4.804982543293845
672,6.530363563488143
673,3.279811498081416
674,5.331683250154186
675,4.186179699174122
676,6.1235558509735775
677,4.228755909051421
678,4.915965631849666
679,5.724461160781112
680,4.2364000826661306
681,5.701047427588017
682,4.087379930872395
683,4.0811911665884715
684,4.856146019311606
685,2.662211184710735
686,5.712364620539417
687,6.118758920970503
688,4.939228162674096
689,5.699604784648995
690,6.10424096007971
691,4.0619007747391604
692,2.9893702145396763
693,4.893748042657246
694,4.878011226097435
695,4.8728249815120135
696,5.279410026376462
697,4.059961136743694
698,5.228805406123021
699,4.485921131835058
700,6.230298945853021
701,4.8459684437626045
702,6.0098984804933275
703,4.861949433447548
704,3.650994876518591
705,4.455793220500703
706,3.0351572677446117
707,4.402416175395036
708,5.652596427960038
709,4.814169089243197
710,4.436790198643128
711,5.344199160642512
712,4.832149151807937
713,6.2962586312093975
714,4.831125498209294
715,5.3094714150069455
716,5.204865626515512
717,4.79260047928446
718,4.062923574753834
719,5.623377431965223
720,2.9999900737226883
721,2.991288911308833
722,7.011266469810856
723,3.9445173672892455
724,6.08809846672902
725,6.922173992264213
726,3.5994620392510353
727,5.614954213228982
728,5.606841547042812
729,5.1536705668628295
730,4.5790926776559795
731,5.1938625004792085
732,4.774075176418055
733,6.404313979399293
734,5.769542422641944
735,5.182520078022432
736,4.768233580144613
737,4.381329859347205
738,5.17503568232922
739,4.768456620825051
740,5.17202353568123
741,3.1329078956384757
742,5.62461219425342
743,4.9953488691716315
744,5.547195270533764
745,4.763030315873636
746,4.952972055061311
747,5.947980616446612
748,4.755189418807328
749,4.343054096502735
750,5.530473733470912
751,5.781043770123228
752,5.01489247322255
753,5.09112956193171
754,5.136533450749099
755,4.202569148967407
756,5.1217979644740925
757,5.047852841092417
758,2.7525711609876513
759,5.914156509447576
760,4.357158338152652
761,4.494785459491895
762,4.233802593135107
763,4.733826760327604
764,3.511143854301254
765,5.620128667404323
766,5.04927847843026
767,4.32185169097002
768,10.87891329667655
769,5.590321195422014
770,5.058150693706519
771,6.399863707787771
772,4.717952214252076
773,4.840302137409591
774,3.914244440232744
775,5.30533180191264
776,4.947678655746142
777,4.962926968792802
778,4.3071069033234926
779,4.296112220366552
780,5.057700696016745
781,5.027344433970771
782,5.852203883435614
783,4.659091998285056
784,4.23254559826099
785,4.2852920457154315
786,4.283393372775904
787,3.9040953136392726
788,3.2542638920072413
789,4.321984303240688
790,5.3538386282357395
791,4.624842011196325
792,4.314313736272098
793,2.571294181252785
794,4.657079562454127
795,5.530153936938411
796,2.8332055454596046
797,3.465092737000531
798,5.378363238839463
799,6.2392194775005345
800,4.33086024930292
801,3.1059656751918916
802,7.660041005585902
803,5.4122916410847335
804,4.636334463560729
805,2.8236005146895296
806,5.0196840654284225
807,3.8363139201132705
808,5.114595809296288
809,4.195995339384872
810,4.625315793585809
811,4.237064304360565
812,6.078223646333301
813,5.782308813978937
814,7.274136835387775
815,5.769562166756843
816,3.8202168983000364
817,4.345335546246617
818,4.997153894671607
819,7.222618674307758
820,5.548636013350516
821,4.956485257229583
822,5.783680425865693
823,4.215554358570342
824,6.172426486158541
825,5.36028033488607
826,5.744716812861389
827,3.80501396881956
828,6.1177275239425875
829,5.974117318694777
830,5.963800959798857
831,4.492547081538395
832,7.032978329194589
833,8.18270570213518
834,3.8059441696914624
835,4.91751102391058
836,4.020814449867514
837,1.5885011375590075
838,3.8706485986490695
839,5.613647393786891
840,4.370667991053756
841,4.56252888668967
842,5.316631640933003
843,3.840065037045863
844,6.063886126163961
845,5.03492443874105
846,4.5499394088521194
847,4.941302808908157
848,7.534550157923611
849,5.720344631087596
850,5.4164870629674
851,4.933231873598292
852,4.528080932741411
853,4.254407931113266
854,4.4998057089733186
855,4.494822985601407
856,4.619217241908692
857,4.95301286740687
858,4.204183754521951
859,5.616644171557321
860,4.991443262811048
861,5.652724760872854
862,2.349983011835503
863,4.484151507648946
864,4.4799300258283115
865,6.277155465077996
866,5.260662641755056
867,5.880545513373167
868,6.188564816947627
869,5.979450081811859
870,4.5001170139621705
871,4.0889733129742805
872,5.887826135235638
873,4.467155794447813
874,4.7843648476524185
875,6.268386271978668
876,4.4846673648720055
877,4.192541155290176
878,6.364320384148869
879,6.5571838059690695
880,4.544808789932758
881,4.979146680268216
882,6.5012826302506195
883,4.554987379110313
884,4.837949015434017
885,5.651415781833776
886,5.537577733979032
887,4.804775326611635
888,5.830350961514922
889,5.176724354722713
890,5.496618774668978
891,7.58756684256072
892,5.938446468759354
893,4.819283552427538
894,5.198873368347755
895,3.703887717972165
896,4.075120960562602
897,5.573429257172636
898,4.811877748462746
899,3.5394711568519295
900,4.410394909620823
901,5.772724723701414
902,4.684496258196818
903,4.441783659200393
904,5.90652632906072
905,5.56301302151527
906,1.9045483313686535
907,5.863715836973414
908,3.672607236655827
909,5.697250365957145
910,3.74062090321071
911,6.291630993799328
912,4.782788510162927
913,5.514711619599084
914,7.404725697318511
915,7.58568694025738
916,5.63410802814008
917,6.2377315092410255
918,5.856121676553707
919,4.398230417574151
920,4.027528410256042
921,4.76076835711722
922,5.268076487873926
923,3.9973615110487875
924,4.569771833050921
925,6.22235530491414
926,4.004956397408401
927,4.126589937284724
928,6.571814069700413
929,6.329267091244312
930,4.359809566907229
931,5.9234595067610805
932,5.214388865242725
933,5.463571590610953
934,5.825477642239251
935,3.264776517598783
936,5.413235013749653
937,4.7257185027109205
938,5.862622926935579
939,4.35809577695414
940,4.983541661080241
941,5.184052136890501
942,4.47677839524498
943,8.590734744007479
944,4.583415250531402
945,4.847406816069631
946,1.894188254044388
947,4.317626137406999
948,4.687516078909706
949,5.263573533950034
950,6.032078388710931
951,4.668627942006288
952,4.627555806016734
953,2.5549060721090626
954,0.8400278208139597
955,5.388307090812063
956,4.077122693182833
957,5.597429409223522
958,5.0633474430468395
959,4.292579726784626
960,5.239939594188925
961,3.598648226881221
962,4.307099529549171
963,2.899022383227369
964,4.2827348708479835
965,4.671032549234437
966,5.028217850947548
967,4.66718584922278
968,3.946917500717378
969,4.3507348462898126
970,6.478594015169408
971,3.799529519954919
972,4.298280989669434
973,7.225394797200488
974,5.687632779574577
975,6.081841604642156
976,4.290382818452128
977,5.003509414677688
978,4.281587291455501
979,4.641786148571729
980,4.646609917401474
981,5.4745678347711735
982,5.1401043902553125
983,4.276967232463301
984,5.789404701628241
985,4.939320837336493
986,5.637380296071279
987,5.630034848008688
988,4.267797763973886
989,4.273612254488015
990,6.429945811632198
991,3.35960876622992
992,4.944511764039621
993,3.1983901921870888
994,5.839265287178122
995,4.412643510107112
996,4.811358184252397
997,5.354612830179907
998,6.702657229296217
999,3.6485686712668426
1000,5.4919050948354755
1001,3.5344672752604147
1002,6.601698127494772
1003,4.23934353089685
1004,3.532177616294714
1005,5.2487211046977285
1006,3.9185641741809616
1007,4.233264145487301
1008,5.640581769158621
1009,4.85073857294882
1010,3.8625677849209086
1011,3.860922583091833
1012,4.56807468077421
1013,6.33861392386804
1014,5.258124997747836
1015,5.586379985086311
1016,5.267969069953506
1017,5.793633126196611
1018,6.395333237149949
1019,4.556936175082599
1020,5.924986821465597
1021,4.874814191109158
1022,5.2357967241934205
1023,5.915583274496128
1024,3.597080130471486
1025,4.707443490329935
1026,3.844739891372482
1027,3.1457888338372566
1028,4.775680337810945
1029,4.173782663018325
1030,4.538331719894849
1031,5.583560479980923
1032,5.204377815662825
1033,5.715794728694982
1034,6.112567154659125
1035,5.538855735952954
1036,3.36633258821432
1037,4.175244361365992
1038,5.896694100004782
1039,5.198654154072642
1040,4.873527271116459
1041,5.558391513743127
1042,5.555273689232307
1043,6.160706477097177
1044,3.788304687066182
1045,4.477464112674089
1046,6.009493959952943
1047,3.8102790953117966
1048,6.1829182589962794
1049,5.515170004841383
1050,3.786572974434708
1051,3.771573559327628
1052,5.8292651219692315
1053,5.526254924654295
1054,4.813807871150817
1055,4.9226020767836465
1056,4.138337625689294
1057,4.481668147979656
1058,5.47905932530154
1059,4.132861671256675
1060,5.17012049867985
1061,5.751142421372366
1062,4.5874831081827825
1063,5.1240513998196855
1064,1.2949548812073677
1065,6.231766023633716
1066,4.69622272965992
1067,4.519837010188306
1068,5.8359184554285894
1069,4.44701942577607
1070,5.590944577279272
1071,4.796104444765834
1072,2.0023680876088816
1073,2.6889276932596426
1074,4.79022670646518
1075,5.1116911155454705
1076,7.73895406307962
1077,5.804853394088371
1078,5.432614317758222
1079,4.445339020722992
1080,4.2236531237951045
1081,3.750355662064036
1082,3.7502317056706875
1083,3.143564514104295
1084,4.376930462279772
1085,3.0604353276768657
1086,4.751770190481712
1087,5.860643075504147
1088,5.885471479850771
1089,3.732992054773303
1090,4.522736163749696
1091,3.11049648139812
1092,3.7259499194557777
1093,4.615348332718553
1094,4.789921673293917
1095,5.422447986410692
1096,5.189008674945532
1097,3.709177832290856
1098,4.12949203027632
1099,5.410104603539728
1100,5.392219461655254
1101,5.6882324902686126
1102,4.387417391800452
1103,5.352001994069408
1104,5.1948768804758085
1105,4.660706452451074
1106,4.363984060862527
1107,4.3836550579227325
1108,3.978923555555879
1109,7.585478870757225
1110,6.3986388798565095
1111,6.5368329676880865
1112,4.456164048524628
1113,5.043663937385724
1114,4.125338647411862
1115,4.366781826608849
1116,5.737386908729498
1117,5.353329518664509
1118,5.350254183501798
1119,2.5355621684228424
1120,6.468961785820032
1121,4.759926814573231
1122,6.342743270805221
1123,5.500518265848579
1124,5.906499353343116
1125,3.677721934107627
1126,4.707208927343482
1127,4.354450640787528
1128,5.675913174726861
1129,4.004533702836188
1130,4.986381442453947
1131,6.334624637786581
1132,5.038661525271887
1133,3.246942017772385
1134,4.667091629476087
1135,5.324034974902142
1136,5.653879519395459
1137,4.65344316149938
1138,6.092130893393115
1139,4.650107320512203
1140,3.315902296208413
1141,5.6250754881663685
1142,3.014413801757872
1143,3.977851999737304
1144,5.2872496077196285
1145,4.907484020113931
1146,3.972283803560637
1147,4.393577228114355
1148,6.957327483864489
1149,5.619953695826291
1150,3.5424508189208
1151,5.268816968921742
1152,4.633275961878758
1153,3.704193045099606
1154,6.726885860864946
1155,5.604724313304554
1156,4.6128648540950365
1157,2.8656660543125088
1158,4.605601594350813
1159,3.6100094256539665
1160,5.509783051238215
1161,6.977895673218859
1162,5.559974025827767
1163,2.855669078137637
1164,6.0165286138249625
1165,5.281186246920443
1166,5.219155015840777
1167,3.9867350413993097
1168,5.178705681803563
1169,4.2637801573412775
1170,4.584775185485651
1171,5.892075998880806
1172,4.566746780374587
1173,4.905452375319722
1174,5.2299583702606744
1175,5.987881982918651
