K,Error
1523,501698.3341431336
1524,494967.4281590326
1525,494462.6227733787
1526,492951.9092783207
1527,480551.9242419319
1528,459328.68566947465
1529,459783.5448468905
1530,455661.26032085996
1531,449999.0070974084
1532,440601.1741712879
1533,430814.7358358711
1534,430162.13088720466
1535,436562.97390026
1536,436683.37462206103
1537,432507.29107738205
1538,436847.3719515761
1539,437077.15027649293
1540,445023.6880128825
1541,434928.1584544449
1542,420029.54285938566
1543,438053.48085064115
1544,455010.7166283841
1545,439230.66343375156
1546,417595.7025036676
1547,428066.40858544083
1548,440344.39759833296
1549,432746.6598164469
1550,412925.60865103285
1551,429025.0950629746
1552,442729.1493200694
1553,459506.1390537077
1554,456943.1723844989
1555,461823.2213329008
1556,458812.16512234457
1557,462653.73461502726
1558,460696.4961484268
1559,454119.50896576076
1560,441816.7759517942
1561,434745.8787148787
1562,434057.00254716957
1563,432156.55045468593
1564,431859.6179869009
1565,427747.9518676012
1566,423532.95226515335
1567,411949.37706238974
1568,408896.2244854224
1569,408464.71737909055
1570,417886.9896179776
1571,411735.8273584841
1572,405873.1147290351
1573,418417.27098555735
1574,427352.83417391975
1575,430197.4181847363
1576,426085.45373547816
1577,428118.03870200936
1578,424630.0517750408
1579,415632.8924694199
1580,413541.00773332396
1581,412848.9797344387
1582,427304.9337679818
1583,419797.1473066844
1584,419227.8732409285
1585,417944.55080345785
1586,415110.64335191034
1587,415116.75248171645
1588,414674.52332225593
1589,413305.9574387014
1590,410828.7581507017
1591,410962.06699091825
1592,409913.6837461597
1593,416425.6277680193
1594,417791.77268700715
1595,417165.8274943301
1596,416264.5749824258
1597,422789.1011309561
1598,423258.7572636023
1599,422935.1261961939
1600,423250.7761832109
1601,421323.4676287541
1602,414587.6576148324
1603,402248.69796831487
1604,401530.3871242279
1605,400569.2259666443
1606,402968.6013478537
1607,401361.7976564161
1608,409658.455193364
1609,414875.64580052247
1610,438094.475384676
1611,430378.013446163
1612,405200.56808159326
1613,413104.126273601
1614,418394.7629179508
1615,427442.4762517821
1616,443969.02986225416
1617,450692.58862462355
1618,451347.8603946282
1619,452821.31829864706
1620,452132.5839210119
1621,449709.6008819854
1622,442664.6443172429
1623,441386.737857057
1624,439767.7636225862
1625,438622.2098457579
1626,441887.18148026284
1627,420133.5596981001
1628,420398.42945060873
1629,419456.1080718783
1630,419262.89794847905
1631,418940.0235319499
1632,418497.7089822609
1633,418269.1458923517
1634,420788.1481059858
1635,411146.6500555969
1636,413220.39744812914
1637,419272.0647201404
1638,410199.2251869654
1639,404316.57353780774
1640,405685.20681319165
1641,427104.3646049827
1642,428362.46859056863
1643,418402.7575057852
1644,410412.1209063419
1645,419708.8252685092
1646,428917.34329929925
1647,439837.654929193
1648,448224.50732499815
1649,447568.84861956787
1650,450435.4040473905
1651,449024.1369044541
1652,440622.32279463945
1653,429678.0074754254
1654,427502.7302608869
1655,421282.796826806
1656,420697.3299951201
1657,422081.31541062816
1658,419946.41435434774
1659,419521.9791905611
1660,415520.73258907633
1661,416369.6665747852
1662,414384.18957498734
1663,412553.23556266
1664,413526.5234577303
1665,424813.15774502186
1666,436386.56321557914
1667,424569.9963272091
1668,421171.3427243871
1669,416071.3116132506
1670,411757.9359555517
1671,413332.86165834987
1672,416638.43363329617
1673,425402.5218435898
1674,440759.8831318657
1675,424199.05828740995
1676,406497.1187093538
1677,406046.75184302684
1678,407797.43470966315
1679,406913.14101536374
1680,404005.47070798866
1681,403022.8692440129
1682,403848.0478306101
1683,404890.6784233559
1684,405106.1884183192
1685,409725.70146340405
1686,411300.08589179773
1687,419873.60282458755
1688,425113.33093395684
1689,429819.65050301456
1690,412072.6741932374
1691,407956.6629224341
1692,414332.880185704
1693,417057.60412587406
1694,419865.8911313101
1695,413967.44959200325
1696,405447.7015725954
1697,407088.8588198322
1698,394026.53142849315
1699,395247.1787617193
1700,397947.0373036542
1701,398500.85344367876
1702,409198.01765273605
1703,410681.90258605767
1704,420553.23531198973
1705,427603.15768325864
1706,411692.91342367884
1707,411257.0058109225
1708,425297.24855947215
1709,415173.21418148465
1710,414175.2335410748
1711,416176.5129367794
1712,418091.7970033077
1713,419162.178560391
1714,420737.9830673436
1715,422355.614000188
1716,423709.77804689005
1717,425191.02031884657
1718,425703.8812476774
1719,423527.5689638845
1720,421827.1436568054
1721,421583.5620842868
1722,425068.2163352283
1723,425693.8427790158
1724,427209.7876071299
1725,427580.4209084793
1726,424446.39872941363
1727,423257.40509379026
1728,414737.27010817867
1729,411869.0699696652
1730,412142.6009170548
1731,415265.8911116021
1732,412501.30368448934
1733,412210.40565152135
1734,406272.9403194805
1735,419969.34675144806
1736,415313.1004892135
1737,409455.6560274808
1738,406525.09276600304
1739,413222.5621548014
1740,435548.6786237283
1741,433250.2957250406
1742,415674.1494526644
1743,421828.4468866233
1744,461554.6580403067
1745,507993.2214676852
1746,531781.0295042216
1747,531090.5808634759
1748,522202.53538166604
1749,502803.3618056135
1750,489413.61516082706
1751,478467.4606442112
1752,467270.5994762991
1753,461505.53083002334
1754,464086.1941297167
1755,455839.9390898803
1756,445036.5672422132
1757,429290.2200025935
1758,436198.9808290865
1759,447772.70795683964
1760,442327.20646687545
1761,435656.9815004594
1762,439792.0664603978
1763,435115.1500032065
1764,424543.48203962203
1765,420054.1915909861
1766,422078.1206555544
1767,424120.4856105949
1768,412557.7102344958
1769,413802.961575003
1770,428347.96459461644
1771,410112.3622517622
1772,409595.87302470754
1773,416644.56308109255
1774,406251.8446105965
1775,399569.2405693818
1776,401178.5501514215
1777,403359.36494846403
1778,406478.70000046084
1779,412828.9353883018
1780,416597.3026678337
1781,412119.4713298093
1782,417435.9958075443
1783,421646.2723191947
1784,423761.64405243756
1785,425443.88965989207
1786,426179.46805655106
1787,425036.4301135443
1788,416065.4133324301
1789,410159.35809813277
1790,405546.9897966446
1791,408962.7380315345
1792,410809.30461188813
1793,403754.4726621421
1794,401984.4756924616
1795,399616.3784877073
1796,399938.03871211753
1797,400179.88571954716
1798,426099.82608744776
1799,428256.06311507284
1800,417402.1588818479
1801,423170.81780838274
1802,429581.5875546269
1803,431563.8183413935
1804,419878.27823907346
1805,434126.2873657208
1806,433695.5082490446
1807,427383.164948632
1808,419012.3905709983
1809,603379.1662013517
1810,509386.99101536296
1811,420264.6451286879
1812,436875.14403591875
1813,448119.1145308522
1814,457224.5789990001
1815,465020.94764728076
1816,470036.65231143904
1817,475656.0820833975
1818,464677.8078263068
1819,458775.182445629
1820,455487.66743899113
1821,436095.96180720994
1822,432746.8649009259
1823,435788.3723009908
1824,439019.03754747787
1825,436465.9696860648
1826,428609.84044010256
1827,420968.95955255924
1828,423005.64681859734
1829,421508.934030058
1830,422757.24765737396
1831,425058.5286106488
1832,416004.43640021794
1833,415743.3013771444
1834,420911.61734261125
1835,413378.66734969715
1836,411665.40529215825
1837,424079.08601632796
1838,426034.69953534554
1839,416765.98873905366
1840,442551.59733004926
1841,461664.47969495994
1842,425032.7414825899
1843,511640.52907203475
1844,450795.524390902
1845,455539.31883454125
1846,500794.2280059837
1847,537088.6732787667
1848,441611.42869767116
1849,530129.7045384219
1850,581990.3105904544
1851,507631.89789233997
1852,490605.10124359553
1853,484400.8920329095
1854,452379.0020951524
1855,443434.9719756969
1856,445014.0150478343
1857,448549.1363227061
1858,451049.18016334187
1859,454066.1083383884
1860,449884.1875802259
1861,443297.4804310911
1862,442314.23410939175
1863,439104.1928311725
1864,428565.8338287412
1865,428705.4011977778
1866,428104.97422068083
1867,424245.7859584135
1868,424633.86545037123
1869,424222.3557951889
1870,428203.20275765576
1871,431674.6541876199
1872,425632.85193999595
1873,417772.7827202671
1874,424973.8981888696
1875,420055.1015658426
1876,414136.0851559791
1877,421976.65440671955
1878,435022.3189231356
1879,421874.9178958898
1880,415176.78247163276
1881,414916.08956516726
1882,413895.81585412583
1883,411120.7222446017
1884,408487.9642483489
1885,425356.41701296467
1886,464696.7713897549
1887,477354.09890107985
1888,485983.2722959235
1889,494055.9436977186
1890,493639.4673954415
1891,485155.6070077035
1892,450827.7587009399
1893,445490.18105246127
1894,445118.0060552607
1895,447881.2501231674
1896,425013.52296551876
1897,413079.0727462551
1898,413184.36751323694
1899,409686.8158459982
1900,407252.7428499533
1901,407993.6732170998
1902,408695.6924296523
1903,414949.2499481047
1904,422752.20774348965
1905,404917.22503840685
1906,400257.18252787716
1907,401864.3470013138
1908,405729.03764121514
1909,409300.2983948163
1910,412472.66473086167
1911,425360.24118938076
1912,465017.0916619757
1913,495015.62546354666
