K,Error
338,12.281815359869022
339,12.235546966429892
340,12.214914379565808
341,12.165452353309515
342,12.147451627434693
343,12.095282405399033
344,12.073275718523748
345,12.051992104012088
346,12.024754522292968
347,12.004869368223575
348,11.9743883391711
349,11.92455555758619
350,11.905684714373653
351,11.892545844332862
352,11.866214285699026
353,11.80589375203014
354,11.773942548851206
355,11.744356688872651
356,11.714128682068512
357,11.697278013112085
358,11.679350637837196
359,11.668942222567905
360,11.654405890949032
361,11.639552602664992
362,11.64006014328903
363,11.670348974812157
364,11.613606176595887
365,11.544142467123724
366,11.529795083593752
367,11.503966077257152
368,11.53954774083831
369,11.490276920588874
370,11.428759932482887
371,11.400455279103122
372,11.386781782599865
373,11.383730707237888
374,11.330660289803093
375,11.313340881445761
376,11.327239503959461
377,11.394145133253216
378,11.338161175113452
379,11.222565340178075
380,11.223905743165579
381,11.193548848500043
382,11.134964597986242
383,11.113258111729403
384,11.097648056339022
385,11.056463928553557
386,11.044733226788496
387,11.01816337634443
388,10.994050945601169
389,11.012190986417885
390,11.014822776283339
391,10.98038038304695
392,10.941348876941479
393,10.881411244904898
394,10.824099709148582
395,10.809128209527138
396,10.816162283382777
397,10.779516996508367
398,10.75986184478371
399,10.738005120690595
400,10.71424859573945
401,10.702447769994448
402,10.662228557000324
403,10.662131374887366
404,10.637576531731433
405,10.618307173185812
406,10.584397012309179
407,10.569963257844572
408,10.529478145174782
409,10.527167311244975
410,10.481918556332268
411,10.439111655847357
412,10.416003612019953
413,10.41601440604943
414,10.383405921371716
415,10.39509015253939
416,10.369973047867642
417,10.323988008134432
418,10.372243719083997
419,10.327417908708105
420,10.273845095335421
421,10.268153157724683
422,10.269478467118498
423,10.23213302422393
424,10.22057107629872
425,10.204327556278233
426,10.221400694751287
427,10.189605695055542
428,10.146049823614977
429,10.167274075120169
430,10.18101725510298
431,10.112091746809485
432,10.090806876931708
433,10.105015132239888
434,10.076083421646693
435,10.104796188684093
436,10.086430281966186
437,9.996569525173605
438,9.936215579649783
439,9.927164566521634
440,9.906820339170734
441,9.933699276255478
442,9.929436121890665
443,9.868174528739491
444,9.842241931471358
445,9.82642333265647
446,9.806260396361209
447,9.78624142285544
448,9.770681257673758
449,9.761992101486143
450,9.747513813297646
451,9.740444528658298
452,9.70636105447683
453,9.667950979505068
454,9.711888029991233
455,9.663742825624484
456,9.61919327626643
457,9.59268591168029
458,9.564359449869276
459,9.554519761555698
460,9.548138080789291
461,9.53735133723634
462,9.520260622124505
463,9.483368363059897
464,9.486060717351535
465,9.502805007937601
466,9.529032748056325
467,9.552733191828194
468,9.417594826285606
469,9.386178363854013
470,9.424431797399587
471,9.358728853407321
472,9.3762351060123
473,9.301506399533595
474,9.263937806107938
475,9.25572275391126
476,9.232330159386663
477,9.220846600057646
478,9.265378779166836
479,9.207033914624922
480,9.196729943751455
481,9.158326546947388
482,9.12649924730624
483,9.101963264407125
484,9.073097537434354
485,9.077930095500195
486,9.076891966918476
487,9.028652221686233
488,9.028121444027054
489,9.05425478437225
490,8.986164925477283
491,8.967296555154045
492,8.949382863020901
493,8.952933505504715
494,8.943860354159451
495,8.941642384636653
496,8.869707996409575
497,8.831601313156462
498,8.896629702457112
499,8.867155865444325
500,8.785443988548797
501,8.761847203006322
502,8.748912726451078
503,8.728364386094947
504,8.713652147403215
505,8.704460640702447
506,8.676205774861161
507,8.659763620592193
508,8.63071111302823
509,8.62835343077197
510,8.60765509817554
511,8.592668366999964
512,8.592016555200043
513,8.595863939693846
514,8.566141436771375
515,8.52218256920574
516,8.515017092449877
517,8.492069770834476
518,8.461945793299348
519,8.45362343484998
520,8.484303699746503
521,8.469539296569161
522,8.428797060768435
523,8.370739377086686
524,8.346178955726248
525,8.344050345384623
526,8.305914445966755
527,8.292113864994581
528,8.277424610741482
529,8.277162817654084
530,8.26981973697472
531,8.21900144289281
532,8.192949356960371
533,8.225419906647678
534,8.209246136203632
535,8.15761899841332
536,8.11673985991111
537,8.099270737023506
538,8.100825387138984
539,8.13451447380452
540,8.08914025138158
541,8.045880670917281
542,8.021731601606902
543,8.03616288383573
544,8.028832191870926
545,7.9633164314368745
546,8.018194767940669
547,7.987340575100279
548,7.908147086066943
549,7.885291290749413
550,7.887120339623342
551,7.866939823092047
552,7.841026667944776
553,7.812662508065806
554,7.802961457505233
555,7.829152966981144
556,7.790119372534985
557,7.744234393691901
558,7.734454736319655
559,7.716116327263827
560,7.709139587909393
561,7.691059271972634
562,7.6540484025610995
563,7.638760549620388
564,7.631739553259866
565,7.657481405696702
566,7.60436229400337
567,7.594931053985604
568,7.597878581751931
569,7.535064024292287
570,7.507943646419966
571,7.49498299314267
572,7.490429369230334
573,7.464668199574951
574,7.4382003052783086
575,7.4217733825683485
576,7.406773603971018
577,7.406833592943745
578,7.422913820788201
579,7.404891011857788
580,7.396268409524293
581,7.415519271372226
582,7.370844361719786
583,7.294828083773337
584,7.263170753045445
585,7.245806595731201
586,7.242057559196362
587,7.264002895030115
588,7.214994340714142
589,7.192728425145826
590,7.2036315327496245
591,7.162403048953282
592,7.122044238451121
593,7.108697808784816
594,7.088759958561692
595,7.07647671059296
596,7.063123810273197
597,7.030334749067908
598,7.047433404682602
599,7.099029492337393
600,7.117605401817859
601,6.977020253246808
602,6.974705548921643
603,7.010065668175091
604,6.955394470720355
605,6.939193379366511
606,6.917705402268451
607,6.885639071758029
608,6.905512747552537
609,6.934515324805317
610,6.940853763112304
611,6.866235489647613
612,6.84159912674363
613,6.778947379690636
614,6.760750553322655
615,6.754187179824875
616,6.737076416125194
617,6.708485540354905
618,6.706746214374837
619,6.671695373602662
620,6.661206996650859
621,6.650603695787827
622,6.686926771079902
623,6.687495561180394
624,6.629025291796572
625,6.616959416188783
626,6.564006944755429
627,6.537548382339429
628,6.5393955947493865
629,6.560386408237483
630,6.528703544815933
631,6.511572273625699
632,6.455984639113279
633,6.432651350011855
634,6.515073609420103
635,6.503696854401043
636,6.4040154849819375
637,6.380793556461192
638,6.38114986212048
639,6.366849404764534
640,6.324020240154314
641,6.318840708543093
642,6.310516665036055
643,6.320370484646861
644,6.265541225033827
645,6.2589621194528835
646,6.243723316054709
647,6.223916774065586
648,6.257340222684856
649,6.370241979770367
650,6.318094192172627
651,6.187188787955126
652,6.1662102757569945
653,6.132215531254534
654,6.109565014418237
655,6.10718666690152
656,6.086545942920671
657,6.07208265678449
658,6.090611787811774
659,6.037940045462725
660,6.0525458792623725
661,6.051342206643532
662,6.051842602413189
663,6.003768928583069
664,5.97913995702357
665,6.011367207066101
666,6.074849837484267
667,5.992896450476961
668,5.935834959248496
669,5.938755842306918
670,5.927233922257093
671,5.892235716199989
672,5.890557793323015
673,5.886180021998252
674,5.86561684687796
675,5.830639808290564
676,5.82294004906745
677,5.824057016921511
678,5.8132667206751645
679,5.806496847885069
680,5.7859489697968
681,5.771142014424468
682,5.75386916695744
683,5.74862063508905
684,5.7289558836270205
685,5.724167297069613
686,5.7177177646577855
687,5.711789380068578
688,5.686919684773559
689,5.6581873409522885
690,5.655413513985591
691,5.661834225425772
692,5.650144838652583
693,5.6318450458956
694,5.614287423148943
695,5.67855572525287
696,5.684741985317398
697,5.677110687259616
698,5.597654561829333
699,5.592455441429221
700,5.556192651406121
701,5.547020957033175
702,5.5541251411393
703,5.5439562248310175
704,5.509699711985825
705,5.53968424463753
706,5.5271400564975215
707,5.46918622551012
708,5.476827175346101
709,5.448705225514048
710,5.443568594661164
711,5.427424571382444
712,5.4142367728242204
713,5.411983957310311
714,5.411684798311182
715,5.428021510611707
716,5.445978478963886
717,5.461114796408222
718,5.402609803927766
719,5.348118011312744
720,5.36359559414601
721,5.447590667471917
722,5.389030914615827
723,5.318300361991281
724,5.317280912238588
725,5.3349057003061455
726,5.2951210894125955
727,5.285757082321774
728,5.278863352203011
729,5.295283269117833
730,5.284773991325381
731,5.272068863408439
732,5.264129412007522
733,5.263764223095374
734,5.245064741631446
735,5.216094699578144
736,5.211331209211666
737,5.206797703068016
738,5.19929979988139
739,5.2036780932859035
740,5.204910811241978
741,5.2236325055302855
742,5.221159616449727
743,5.204095661338751
744,5.190301865291832
745,5.188329519004949
746,5.212480114000643
747,5.124952677562717
748,5.169418997501061
749,5.192722428102392
750,5.191947196619766
751,5.096824981620345
752,5.113067274107317
753,5.183230591329324
754,5.137160347800654
755,5.093780898994649
756,5.0921573774132955
757,5.091886294469279
758,5.089972343272686
759,5.048028456178453
760,5.048774247069393
761,5.0430095737569545
762,5.043965933993581
763,5.048289130180851
764,5.0527789327868415
765,5.03037547288774
766,5.038995782581524
767,5.029354274752139
768,5.017376363198517
769,4.986244477136651
770,4.984646312269472
771,5.038856539005331
772,5.021050047728431
773,5.000127009612131
774,4.9657281660167625
775,4.967559920171181
776,4.977420009039709
777,5.0084872195304095
778,4.97118834029957
779,4.951553950467261
780,4.928386938946371
781,4.939820252624519
782,5.002897008603335
783,5.042402450459627
784,5.008881827042816
785,4.9645273376974925
786,4.905513617110754
787,4.908416402946365
788,4.8866408807140695
789,4.9111487196657135
790,4.884106849531139
791,4.8791020488640475
792,4.9417307526106855
793,4.888594418611523
794,4.85833518631993
795,4.942029309522993
796,4.911467140692556
797,4.848056451263094
798,4.843429567996122
799,4.849825142253425
800,4.858581322958929
801,4.8973889376001365
802,4.9182490415755575
803,4.84482832639275
804,4.879078282689403
805,4.937409407558538
806,4.828116516977509
807,4.825123894122979
808,4.826718645619784
809,4.803001017410942
810,4.827932976631529
811,4.810778921373168
812,4.7882833918882834
813,4.790127944641258
814,4.783974767675008
815,4.7834583507045885
816,4.789908757933165
817,4.813672109961539
818,4.778252796713721
819,4.7714179544648285
820,4.781193727597115
821,4.771985763159722
822,4.764728232411228
823,4.7569672532538725
824,4.761658777444374
825,4.749668214053703
826,4.746759023802481
827,4.738503307750778
828,4.7431097165945735
829,4.737810457338364
830,4.733044911495689
831,4.78510149467957
832,4.764505063191485
833,4.789066021146944
834,4.731792830306147
835,4.737699995027934
836,4.742833920229346
837,4.712902657512174
838,4.724816148523439
839,4.736176697841324
840,4.735300264186748
841,4.720817567905586
842,4.703858553678253
843,4.700225051230997
844,4.730010769929721
845,4.794802402830795
846,4.812367169929298
847,4.719301649975561
848,4.690508174353404
849,4.705622867380074
850,4.740106669972049
851,4.733801215706702
852,4.695307608341484
853,4.676534385759052
854,4.6700180577185915
855,4.674564694523306
856,4.696497856926989
857,4.690165675589069
858,4.662729074716142
859,4.664065351212243
860,4.7010190359014
861,4.670423826723607
862,4.682104078534447
863,4.717736401096338
864,4.750311325388044
865,4.714245887110517
866,4.642919224202668
867,4.662558249651676
868,4.676507654658945
869,4.653475486418032
870,4.645720878532727
871,4.6417199352053835
872,4.632722929860423
873,4.6648077458017685
874,4.693097001126914
875,4.650672348947094
876,4.6566731709772355
877,4.711567415352666
878,4.665050152383914
879,4.639525783557913
880,4.64434373124623
881,4.645250069137167
882,4.644842335936772
883,4.667063038620047
884,4.662222993608584
885,4.633716047487254
886,4.605573426774073
887,4.618646432937508
888,4.622036566833304
889,4.632582621200436
890,4.610989695141711
891,4.637797490259286
892,4.711651720333169
893,4.65341606997687
894,4.621324617475146
895,4.613563384406661
896,4.680739672980696
897,4.6478098536750085
898,4.622264197488635
899,4.633152279089756
900,4.606482149050819
901,4.59205809297149
902,4.583840365098797
903,4.583645558792466
904,4.58175344714587
905,4.594312144610126
906,4.612542290024794
907,4.57667383337827
908,4.599134632178581
909,4.599339731688063
910,4.604998316518538
911,4.59795563020112
912,4.585102763491717
913,4.583173720146062
914,4.6197844085456286
915,4.627677045654448
916,4.628936370575818
917,4.606642935313517
918,4.577632779625741
919,4.5736483133307955
920,4.605240308620393
921,4.650877684952861
922,4.631429131239469
923,4.6068936287485895
924,4.6678452845356855
925,4.568257357883841
926,4.560051710478388
927,4.588289449635704
928,4.5564874425904796
929,4.644094204091557
930,4.7560576363932086
931,4.6222920524185245
932,4.547689331975035
933,4.579261507609509
934,4.627132235068605
935,4.573522218973893
936,4.547608370220169
937,4.573592886723475
938,4.584307194154381
939,4.593740908646184
940,4.569541090667284
941,4.589706065856359
942,4.541334124436266
943,4.558882056271277
944,4.577971500510817
945,4.60846694750519
946,4.57831728480863
947,4.536895695151097
948,4.583432804656011
949,4.553625216434509
950,4.546357547558083
951,4.534388202384115
952,4.565476957618017
953,4.567848743741841
954,4.560715857027468
955,4.525551411463022
956,4.527365636020661
957,4.72036927336884
958,4.746477249303147
959,4.587448787385703
960,4.569483458805455
961,4.672661015413513
962,4.56503493774791
963,4.559523500947891
964,4.6819905740375685
965,4.580725273037647
966,4.509724902802617
967,4.520943951421844
968,4.562025720051266
969,4.561512498336665
970,4.541475004620859
971,4.563849912228306
972,4.553458787129667
973,4.6168568677954545
974,4.5660707338367965
975,4.5182343432013194
976,4.607277479836056
977,4.5367210294362925
978,4.527269792573949
979,4.545760364372698
980,4.601591476787007
981,4.560041916435983
982,4.526308131979646
983,4.507949350135351
984,4.506081339785082
985,4.510829830149669
986,4.558720702267512
987,4.616102590769743
988,4.5660742395635845
989,4.614276945610626
990,4.608410486885149
991,4.5224127142092305
992,4.547716814132782
993,4.615254204580409
994,4.5698242233374256
995,4.512738545544691
996,4.495271216032517
997,4.522506022301353
998,4.578061490661959
999,4.510076001035104
1000,4.486705899214207
1001,4.495698111190508
1002,4.529024731432234
1003,4.52853205539164
1004,4.520713597784592
1005,4.484048654586484
1006,4.534277333911884
1007,4.562401452096884
1008,4.5046154485592425
1009,4.479627957925508
1010,4.478221431614134
1011,4.499952815735373
1012,4.507104965730175
1013,4.500892743981283
1014,4.473504794487059
1015,4.496361500838375
1016,4.536444077951675
1017,4.477916302620207
1018,4.487971276598033
1019,4.48510502990616
1020,4.477743122989967
1021,4.496294220493688
1022,4.572025402922851
1023,4.510480761559227
1024,4.468128462954602
1025,4.5352708223121
1026,4.5460758112438455
1027,4.476751791516217
1028,4.467564227674479
1029,4.490797389270902
1030,4.551915928650717
1031,4.5579542102087505
1032,4.4650447752020535
1033,4.458260543667838
1034,4.462674208708406
1035,4.462970219386474
1036,4.468376408917471
1037,4.47798272685349
1038,4.493027739497279
1039,4.508438740099768
1040,4.483990666276395
1041,4.534867228526006
1042,4.559803561588393
1043,4.515560113606071
1044,4.60014392827194
1045,4.659863271564894
1046,4.673727482999641
1047,4.51396846988998
1048,4.531970042498376
1049,4.53811437174309
1050,4.483081480517003
1051,4.485220539271221
1052,4.584493516402796
1053,4.538611433349672
1054,4.487155631377321
1055,4.450007024839757
1056,4.484959522679234
1057,4.4574641646323085
1058,4.463764346678157
1059,4.451148671492785
1060,4.485581292583508
1061,4.456715034109599
1062,4.46091814789559
1063,4.505853672776319
1064,4.484796703530915
1065,4.460097144094479
1066,4.485360897073214
1067,4.50877654844911
1068,4.47913606151471
1069,4.474738264564133
1070,4.469956118588915
1071,4.450706090485432
1072,4.4662680408739055
1073,4.52588250007648
1074,4.441844464594047
1075,4.603747134450298
1076,4.659437129621068
1077,4.532334079718982
1078,4.479372665331867
1079,4.572540920417341
1080,4.571518273289792
1081,4.443449461441424
1082,4.4684630601678474
1083,4.466541984649506
1084,4.467000264364276
1085,4.465121097430022
1086,4.4454821032606855
1087,4.4397945406248525
1088,4.443934154315305
1089,4.460485026534506
1090,4.449127780407447
1091,4.440843799720642
1092,4.5208517038999725
1093,4.499740967822739
1094,4.437935295466061
1095,4.454532156054844
1096,4.457369042303319
1097,4.456255302648574
1098,4.444281659730759
1099,4.449454331680353
1100,4.4666006919009975
1101,4.450019710750562
1102,4.4342293637751835
1103,4.4471793197624025
1104,4.433696912452681
1105,4.437994142545423
1106,4.43056089042739
1107,4.4230634644589655
1108,4.4488011115902575
1109,4.4900829849281445
1110,4.452525246745113
1111,4.434082017800588
1112,4.430745731433602
1113,4.441617421688105
1114,4.447843428348783
1115,4.448873016219958
1116,4.426546384348418
1117,4.426692050503967
1118,4.43019830174142
1119,4.434565108863785
1120,4.468470450065601
1121,4.419155033863603
1122,4.424849025665539
1123,4.417051106490111
1124,4.428438688803412
1125,4.4510807007469735
1126,4.4629450121543135
1127,4.468545664946326
1128,4.484428015896136
1129,4.468468371966031
1130,4.4752369285370905
1131,4.472359731724313
1132,4.447239202313004
1133,4.441575080667603
1134,4.429834941332965
1135,4.461141070873104
1136,4.413193105030964
1137,4.424698555822127
1138,4.411708141033092
1139,4.413031299679749
1140,4.425088720184297
1141,4.455233911087525
1142,4.460074514968967
1143,4.450153235185129
1144,4.422417638024929
1145,4.414477426901524
1146,4.438113668015567
1147,4.445346533863035
1148,4.49536872868975
1149,4.477438131147889
1150,4.436640726727442
1151,4.4177950315629255
1152,4.42030505190814
1153,4.411832174564179
1154,4.4438734140655916
1155,4.39981090081049
1156,4.455212752718817
1157,4.5173096137651
1158,4.434617149169324
1159,4.408907551409165
1160,4.453178803319144
1161,4.446143387026661
1162,4.4263899059127345
1163,4.407698012672021
1164,4.438766541363062
1165,4.468614875179029
1166,4.395353522831914
1167,4.431059095829109
1168,4.425871490579373
1169,4.40191500333297
1170,4.419129519810223
1171,4.420879906549994
1172,4.408625584863274
1173,4.414214758123151
1174,4.397031205530428
1175,4.461854132448031
1176,4.613554163173331
1177,4.56328690670058
1178,4.40931673753814
1179,4.435697515426784
1180,4.449194793415872
1181,4.433046862352452
1182,4.396812258775145
1183,4.43353500584899
1184,4.418789614959645
1185,4.422091570169333
1186,4.435177012361739
1187,4.417619388715573
1188,4.393997371488061
1189,4.407993529114931
1190,4.402662403210324
1191,4.4076680603615985
1192,4.462329834866671
1193,4.46569168577671
1194,4.405362399966787
1195,4.396074265580726
1196,4.560036972594184
1197,4.479391770472204
1198,4.401496407510657
1199,4.399282086630548
1200,4.426209069584069
1201,4.3826187734418625
1202,4.415897505355589
1203,4.428999282989517
1204,4.405818691747223
1205,4.381999003348058
1206,4.393662409671276
1207,4.4191520022612165
1208,4.409690394790358
1209,4.395983227793882
1210,4.388140601336227
1211,4.394504080454076
1212,4.395038261542219
1213,4.383492975865871
1214,4.388266298333114
1215,4.396480652223204
1216,4.494106377883165
1217,4.3907764550351605
1218,4.3814035170412
1219,4.382959530644688
1220,4.378933658804279
1221,4.380160645285776
1222,4.383702289580487
1223,4.39096584751078
1224,4.384209900232456
1225,4.377085507635677
1226,4.4020781179210875
1227,4.414827293687686
1228,4.4391848074251365
1229,4.4843047205680655
1230,4.468480337743608
1231,4.442359247028008
1232,4.423740811734167
1233,4.389567877762947
1234,4.388507214738585
1235,4.373954085537521
1236,4.395202056071207
1237,4.392357751691069
1238,4.398663989727144
1239,4.40099934412207
1240,4.4079834278787144
1241,4.41279103274062
1242,4.431037331817315
1243,4.434911939703416
1244,4.3854471632569885
1245,4.392872975933162
1246,4.375775945076809
1247,4.398289150708136
1248,4.400801036221093
1249,4.393053867948311
1250,4.375331472813674
1251,4.374328912816805
1252,4.481440559158273
1253,4.409617587245179
1254,4.392652051899818
1255,4.403762898713324
1256,4.4082044067067985
1257,4.501500003020417
1258,4.505540826777454
1259,4.378864829631337
1260,4.397389792600752
1261,4.390384622117918
1262,4.401658636991662
1263,4.412008673481428
1264,4.371700326690443
1265,4.377823491347819
1266,4.378153800829076
1267,4.378764437885533
1268,4.362588090045973
1269,4.365187286206658
1270,4.378497968787867
1271,4.376792053987957
1272,4.371800878193736
1273,4.402826077469349
1274,4.402314120757615
1275,4.378722553827171
1276,4.443070669520689
1277,4.383756401380183
1278,4.3739298250843035
1279,4.388608950485824
1280,4.364695672179786
1281,4.356840111102161
1282,4.379213587668535
1283,4.381189329975137
1284,4.385615644233372
1285,4.3788349889384115
1286,4.412143551747289
1287,4.402385513141996
1288,4.3633220672886415
1289,4.474571400426673
1290,4.49451033457735
1291,4.437843029330521
1292,4.36692294290175
1293,4.418040198107904
1294,4.501576463269061
1295,4.44996687568004
1296,4.364282029132359
1297,4.42548763236324
1298,4.439552979460566
1299,4.404981837424139
1300,4.399364963596555
1301,4.3651066789440955
1302,4.356147995969747
1303,4.377025568800855
1304,4.4305666778216555
1305,4.399393319555222
1306,4.377040595388064
1307,4.382592370158662
1308,4.361255656030336
1309,4.399450859154776
1310,4.355145644221438
1311,4.353904725252908
1312,4.349447620145597
1313,4.419528885824106
1314,4.549041540595856
1315,4.351540394452169
1316,4.417122033638837
1317,4.5250392847607825
1318,4.358958965835118
1319,4.351514511999479
1320,4.344990358782831
1321,4.346863453244041
1322,4.3583397404606625
1323,4.373321566350772
1324,4.370647780765193
1325,4.3457446501226125
1326,4.461416899083585
1327,4.468893724844643
1328,4.4187909228274265
1329,4.342175108365908
1330,4.346292475258
1331,4.415682426035051
1332,4.410560090993093
1333,4.345911238668987
1334,4.375082881592373
1335,4.381878622028765
1336,4.368502999653254
1337,4.357735351210534
1338,4.360208156174764
1339,4.357679441309564
1340,4.348628424826158
1341,4.352044243837702
1342,4.342041889558127
1343,4.368460747321021
1344,4.40012732467646
1345,4.378946636475985
1346,4.342164581442421
1347,4.361086183416744
1348,4.335870507072029
1349,4.348225278449891
1350,4.3638663905199575
1351,4.376279612785331
1352,4.364266089837262
